emp_no,first_name,last_name,salary,title,dept_name
482577,Masadi,Validov,40000,Senior Engineer,Production
482583,Danil,Wielonsky,65537,Senior Staff,Sales
482623,Sampalli,Honiden,40000,Senior Engineer,Development
482625,Siamak,Michaeli,69453,Senior Staff,Sales
482640,Shmuel,Chandrasekhar,41797,Senior Staff,Sales
482648,Kinh,Velardi,40000,Technique Leader,Development
482654,Lokesh,Iisaka,40000,Senior Engineer,Development
482659,Zhenbing,Passino,48157,Senior Staff,Sales
482672,Ymte,Molenaar,40890,Senior Engineer,Development
482679,Krister,Decleir,52437,Staff,Sales
482701,Vitaly,Diderrich,41412,Senior Engineer,Development
482711,Alois,Jarecki,68607,Senior Staff,Marketing
482715,Kwangyoen,Guting,64039,Senior Staff,Marketing
482730,Gio,Detkin,57918,Senior Engineer,Development
482738,Munehiko,Peral,45513,Senior Engineer,Development
482747,Sumali,Lichtner,40000,Technique Leader,Development
482776,Kristin,Beilner,87282,Senior Staff,Sales
482779,Leah,Nitsch,40000,Technique Leader,Production
482789,Theron,Marsiglia,40000,Senior Staff,Human Resources
482793,Lech,Walston,64621,Senior Staff,Marketing
482806,Ebru,Kaminger,60094,Senior Engineer,Quality Management
482808,Maya,Waeselynck,54645,Engineer,Quality Management
482813,Dipayan,Veccia,42735,Senior Staff,Sales
482816,Freyja,Naumovich,50382,Senior Engineer,Development
482819,Mostafa,Merkl,46536,Senior Engineer,Development
482820,Weiye,Barriga,60554,Senior Staff,Sales
482823,Henk,Sidhu,40000,Technique Leader,Production
482828,Quingbo,Kavvadias,40000,Senior Engineer,Development
482829,Arup,Melski,72528,Senior Staff,Sales
482844,Hauke,Jervis,40000,Senior Staff,Customer Service
482846,Samphel,Quittner,50413,Technique Leader,Development
482856,Sashi,Salvesen,69654,Senior Engineer,Development
482862,Shaw,Anido,40000,Senior Engineer,Development
482863,Xiaobin,Spieker,52249,Senior Staff,Sales
482868,Arunas,Iivonen,40000,Technique Leader,Production
482878,Chikara,Denti,83187,Senior Staff,Sales
482883,Sanjai,Cheshire,40000,Senior Engineer,Development
482886,Gritta,Pavlopoulou,49818,Technique Leader,Development
482888,Apostol,Brookman,51609,Senior Staff,Finance
482889,Souichi,Restivo,40264,Senior Engineer,Production
482894,Greger,Takanami,103374,Senior Staff,Sales
482909,Magy,Chvatal,40000,Senior Engineer,Quality Management
482933,Sadegh,Lubachevsky,41099,Senior Engineer,Production
482935,Xiaoheng,Besancenot,40000,Senior Engineer,Development
482953,Rafail,Kilgour,48693,Senior Staff,Research
482955,Branimir,Zykh,40000,Senior Staff,Human Resources
482968,Premal,Walston,51953,Senior Engineer,Production
482980,Ulf,Domenig,40000,Senior Engineer,Development
482992,Kellyn,Velardi,65883,Senior Staff,Marketing
482994,Miyeon,Garrabrants,40000,Engineer,Development
482996,Wonhee,Lovengreen,40000,Senior Staff,Research
483019,Kamran,Rosti,80419,Senior Engineer,Development
483032,Anneke,Hiroyama,77430,Senior Engineer,Quality Management
483033,Jongsuk,Percebois,41275,Senior Staff,Customer Service
483051,Mingdong,Bain,59826,Senior Staff,Finance
483052,Van,Waschkowski,40000,Senior Engineer,Production
483065,Sudhanshu,Bahi,52727,Senior Engineer,Development
483069,Masaru,Baek,40000,Engineer,Production
483074,Shigeo,Heijenga,63748,Senior Staff,Sales
483075,Lalit,Lamma,51210,Senior Engineer,Production
483082,Zito,Pileggi,68757,Staff,Sales
483083,Oldrich,Gente,57301,Staff,Sales
483094,Waiman,Servieres,40000,Senior Engineer,Quality Management
483104,Dante,Daescu,54450,Senior Engineer,Development
483120,Filipp,Ghemri,40000,Senior Engineer,Production
483123,Masaki,Ducloy,40000,Senior Engineer,Production
483128,Suzette,Brookner,40000,Senior Staff,Finance
483131,Luise,Narwekar,63213,Senior Engineer,Quality Management
483135,Khedija,Denos,40000,Senior Engineer,Production
483136,Marjo,Perko,91198,Senior Staff,Marketing
483140,Sigeru,Sridhar,40000,Engineer,Development
483144,Janalee,Morton,58365,Senior Staff,Sales
483146,Jackson,Krybus,40000,Senior Staff,Research
483151,Zhensheng,Clemencon,40046,Engineer,Production
483158,Sumant,Weisert,98793,Senior Staff,Sales
483161,Yuguang,Yeung,40000,Senior Staff,Marketing
483162,Mandell,Herath,40000,Senior Engineer,Development
483182,Subhada,Lores,80602,Senior Staff,Human Resources
483183,Oscar,Ciolek,47352,Senior Engineer,Development
483185,Khatoun,Ebeling,63116,Senior Engineer,Production
483189,Guadalupe,Gente,40166,Senior Engineer,Production
483198,Kazuhiro,Rouquie,40000,Senior Staff,Human Resources
483208,Aran,Garnick,82835,Staff,Sales
483212,Chirstian,Birnbaum,40000,Staff,Finance
483218,Quingbo,Nicolson,40000,Senior Engineer,Production
483240,Urs,Ruemmler,84367,Senior Staff,Sales
483251,Bedir,Maquelin,40000,Senior Engineer,Production
483253,Tse,Schwartzbauer,40000,Staff,Development
483285,Zhenhua,Baezner,51476,Senior Engineer,Development
483300,Giordano,Matzen,45692,Engineer,Development
483315,Mariangiola,Klassen,40000,Senior Staff,Customer Service
483319,Hirochika,Koprowski,43208,Senior Engineer,Development
483323,Jayesh,Parfitt,52902,Senior Engineer,Development
483342,Jiakeng,Baik,42932,Senior Engineer,Development
483347,Maik,Guenter,58210,Technique Leader,Development
483350,Ramya,Wiegley,80212,Staff,Sales
483353,Mizuhito,Litvinov,102711,Senior Staff,Sales
483354,Ekawit,Speel,85178,Senior Staff,Sales
483358,Yakichi,Millington,40000,Senior Engineer,Quality Management
483369,Nidapan,Delaune,40000,Senior Staff,Human Resources
483370,Berni,Kumaresan,46911,Staff,Customer Service
483374,Sreekrishna,Swiler,56651,Senior Staff,Finance
483384,Arne,Varman,87651,Senior Staff,Sales
483386,Marla,Horswill,42981,Senior Engineer,Customer Service
483396,Fay,Gecsel,51839,Senior Staff,Finance
483410,Gor,Haraldson,40000,Senior Engineer,Production
483416,Kwan,Aamodt,40000,Technique Leader,Production
483426,Shmuel,Willoner,40000,Senior Staff,Human Resources
483428,Owen,Boreale,93563,Senior Staff,Human Resources
483429,Marco,Vural,40000,Senior Engineer,Development
483431,Sastry,Perly,45804,Senior Engineer,Production
483434,Georgy,Aloia,80584,Senior Staff,Finance
483438,Otmar,Hofstetter,53466,Senior Staff,Customer Service
483448,Fun,Peternell,56009,Senior Engineer,Research
483466,Leszek,Fujisaki,55466,Senior Engineer,Development
483472,Gita,Pesch,95637,Senior Staff,Sales
483474,JoAnna,Asmuth,72528,Technique Leader,Production
483499,Murthy,Vieri,54405,Senior Engineer,Development
483500,Sanjai,Wossner,40156,Staff,Research
483507,Kendra,Kitai,40881,Senior Staff,Customer Service
483509,Poorav,Seiwald,53398,Engineer,Development
483519,Duangkaew,Papsdorf,40000,Senior Engineer,Development
483533,Doowon,Leaver,42750,Senior Staff,Human Resources
483539,Gurbir,Hiroyama,40000,Senior Engineer,Development
483540,Rajmohan,Diderrich,53538,Senior Engineer,Production
483549,Chaitali,Chenney,40000,Technique Leader,Quality Management
483561,Amalendu,Ranft,40000,Engineer,Production
483572,Bedrich,Stroustrup,66467,Senior Staff,Marketing
483582,Kazuhito,Callaway,59887,Senior Engineer,Research
483586,Nahla,Pardalos,40000,Senior Engineer,Development
483601,Duangkaew,Varker,40000,Senior Engineer,Quality Management
483604,Subhash,Wendorf,65260,Senior Staff,Sales
483605,Theron,Collette,58940,Senior Engineer,Development
483607,Shaowen,Gelosh,40000,Senior Staff,Human Resources
483611,Goncalo,Einsfeld,57001,Senior Staff,Marketing
483621,Marin,Dulin,62460,Staff,Finance
483635,Marsja,Backhouse,40000,Technique Leader,Development
483650,Augustine,Peac,40000,Engineer,Development
483651,Sanjoy,Slobodova,62724,Senior Engineer,Development
483656,Mana,Serot,100170,Senior Staff,Sales
483660,Chinho,Kaiserswerth,62458,Senior Engineer,Development
483662,Otmar,Frolund,40000,Senior Staff,Research
483667,Adhemar,Baik,40000,Senior Engineer,Development
483677,Mario,Impagliazzo,45075,Senior Engineer,Development
483688,Chinho,Peroz,40000,Senior Staff,Customer Service
483690,Shem,Erbe,40000,Senior Engineer,Development
483692,Mayumi,Merey,54123,Senior Engineer,Production
483695,Mamdouh,Sommer,40000,Senior Engineer,Production
483717,Jianhao,Paciorek,55977,Senior Staff,Research
483737,Tsuneo,Jervis,40000,Senior Engineer,Quality Management
483741,Pohua,Rijckaert,40000,Senior Engineer,Quality Management
483770,Zeydy,Szemeredi,81600,Senior Staff,Sales
483775,Moty,DuBourdieux,40000,Senior Staff,Production
483792,Irena,Unno,78174,Senior Staff,Sales
483798,Sudharsan,Attimonelli,63756,Senior Engineer,Production
483801,Sajjan,Rosin,59498,Senior Engineer,Quality Management
483808,Ipke,Peir,55242,Senior Engineer,Production
483820,Valery,Birrer,66925,Senior Staff,Customer Service
483821,Arunachalam,Fujisaki,89789,Senior Staff,Marketing
483828,Tommaso,Codenie,40000,Senior Staff,Customer Service
483834,Tse,Oppitz,48941,Engineer,Production
483835,Yishay,Cools,40000,Senior Staff,Marketing
483840,Manohar,Morrey,40000,Senior Engineer,Development
483841,Kwan,Swift,52327,Senior Staff,Human Resources
483842,Marjo,DiGiano,40032,Senior Engineer,Development
483846,Chikara,Merks,51687,Senior Staff,Sales
483847,Feipei,Serot,57751,Senior Staff,Human Resources
483849,Yakichi,Flowers,75354,Senior Engineer,Development
483854,Deniz,Borstler,52196,Staff,Customer Service
483858,Randy,Papadias,51289,Staff,Human Resources
483864,Zhensheng,Heering,44897,Senior Staff,Finance
483876,Tomofumi,Crouzet,63979,Senior Staff,Customer Service
483926,Supot,Peck,78181,Senior Staff,Marketing
483931,Sadun,Benveniste,40000,Senior Staff,Marketing
483951,Teunis,Parhami,71103,Senior Staff,Sales
483954,Ohad,Morrow,41059,Senior Staff,Finance
483956,Goo,Garrabrants,59356,Technique Leader,Production
483959,Yaghout,Welham,40000,Engineer,Quality Management
483976,Claude,Gerlach,40000,Senior Engineer,Production
483981,Shuky,Halevi,40000,Engineer,Development
483983,Shigeu,Ravishankar,84356,Senior Staff,Sales
483986,Siamak,Radhakrishnan,52464,Senior Engineer,Development
483999,Jouko,Barvinok,51637,Senior Staff,Marketing
484000,Bezalel,Reeker,51418,Senior Engineer,Development
484010,Udaiprakash,Narahara,58273,Senior Staff,Sales
484020,Ayakannu,Oppitz,49530,Senior Engineer,Development
484029,Shaz,Ramsak,40000,Senior Engineer,Development
484036,Toshimitsu,Kolinko,40000,Senior Engineer,Production
484047,Danel,Leivant,58029,Senior Staff,Sales
484055,Shietung,Pena,40000,Senior Staff,Customer Service
484066,Arif,Zaccaria,80313,Senior Engineer,Development
484086,Marsha,Cullers,43185,Senior Staff,Research
484087,Herb,Tagansky,79683,Senior Staff,Sales
484096,Garnet,Kugler,40000,Senior Engineer,Production
484105,Hercules,Portugali,73819,Senior Staff,Sales
484112,Odysseas,Gammage,56571,Senior Staff,Finance
484143,Wayne,Chinal,80287,Senior Staff,Customer Service
484153,Claudi,Pardalos,40000,Senior Engineer,Customer Service
484183,Udi,Cronin,52485,Staff,Sales
484188,Aimee,Aloisi,40000,Senior Staff,Research
484191,Mani,Gente,47813,Engineer,Customer Service
484193,Zengping,Lemarechal,40000,Senior Engineer,Production
484201,Huai,Niizuma,40000,Senior Engineer,Production
484206,Mana,Berstel,46490,Engineer,Development
484208,Lidong,Ebeling,77179,Senior Staff,Sales
484209,Sanjai,Soloway,63518,Technique Leader,Development
484211,Takanari,Henseler,40000,Senior Staff,Sales
484217,JoAnne,Gomatam,62364,Senior Staff,Marketing
484238,Moty,Marzano,59291,Senior Engineer,Development
484256,Nobuyoshi,Paludetto,40000,Senior Engineer,Production
484260,Subhada,Sullins,40000,Technique Leader,Development
484262,Sushant,Bonifati,47965,Senior Engineer,Quality Management
484271,Hauke,Pettey,59800,Assistant Engineer,Production
484282,Tetsushi,Anick,53111,Senior Staff,Human Resources
484286,Prasadram,DasSarma,52058,Engineer,Development
484305,Tuval,Mawatari,78800,Senior Staff,Sales
484318,Weijing,Marchegay,58391,Senior Engineer,Production
484319,Younwoo,Siprelle,46324,Senior Engineer,Development
484325,Yuping,Callaway,58819,Senior Staff,Development
484329,Mats,Pettis,59434,Senior Engineer,Production
484349,Bluma,Swiss,40000,Engineer,Development
484352,Munehiro,Nannarelli,81121,Senior Staff,Sales
484356,Narain,Bonifati,45727,Senior Engineer,Production
484361,Ugo,Hempstead,49609,Senior Staff,Production
484368,Yechiam,Litvinov,79662,Engineer,Development
484396,Janalee,Lortz,77049,Senior Staff,Sales
484398,Qiwen,Borstler,40000,Senior Engineer,Development
484403,Arnould,Minakawa,40000,Engineer,Development
484424,Yifei,Pashtan,61588,Engineer,Development
484440,Munehiko,Dayang,40000,Senior Engineer,Production
484447,Christophe,Rajaraman,54556,Senior Engineer,Development
484456,Emdad,Kalsbeek,47388,Engineer,Development
484458,Xiaocheng,Bahk,52908,Senior Engineer,Development
484480,Doohun,Salvesen,82103,Senior Staff,Marketing
484482,Vishv,Improta,40000,Senior Engineer,Quality Management
484489,Gritta,Wendorf,62981,Engineer,Production
484491,Atreye,Maierhofer,49931,Senior Engineer,Production
484499,Sergi,Ramras,40000,Senior Engineer,Research
484502,Jessie,Matzat,40000,Engineer,Production
484504,Gou,Orlowski,67440,Senior Staff,Sales
484522,Denis,Paciorek,101237,Senior Staff,Sales
484532,Arif,Vidya,40000,Engineer,Production
484561,Feiyu,Bridgland,79318,Senior Staff,Sales
484568,Alexius,Bahr,52992,Staff,Sales
484574,Gal,Thimonier,42021,Staff,Sales
484583,Xiping,Jording,77041,Staff,Sales
484597,Alejandro,Barriga,64710,Senior Engineer,Development
484602,Kenroku,Akiyama,64415,Senior Engineer,Development
484605,Keung,Lorho,40000,Engineer,Development
484610,Jayson,Ranta,40000,Senior Engineer,Customer Service
484612,Mohan,Junet,63793,Engineer,Production
484619,Fei,Fargier,65097,Senior Staff,Sales
484637,Randi,Lund,40460,Senior Engineer,Production
484641,Laurentiu,Pouyioutas,54269,Senior Engineer,Production
484651,Mayumi,Nicolson,49655,Technique Leader,Production
484663,Miyeon,Tetzlaff,72947,Senior Engineer,Development
484676,Erez,Barbanera,46327,Engineer,Production
484683,Iara,Ranai,83839,Senior Engineer,Production
484694,Salvador,Alvarado,42958,Engineer,Production
484702,Sanjay,Plotkin,42351,Senior Engineer,Development
484716,Yinlin,Schlumberger,44302,Senior Staff,Customer Service
484725,Martina,Merel,64093,Senior Engineer,Development
484728,Mokhtar,Rosaz,50063,Senior Staff,Customer Service
484730,Subhrajyoti,Solovay,70092,Senior Engineer,Development
484734,Rafols,Keohane,45423,Technique Leader,Development
484736,Radhakrishnan,Stamatiou,99120,Senior Staff,Sales
484738,Yuriy,Montemayor,81593,Senior Staff,Finance
484748,Shridhar,Orlowska,92989,Senior Staff,Sales
484751,Nobuyoshi,Coombs,51364,Engineer,Production
484754,Mario,Hebert,44258,Senior Staff,Customer Service
484777,Chriss,Hettesheimer,70018,Senior Staff,Marketing
484793,Beshir,Vadhan,65549,Senior Staff,Research
484794,Uri,Comte,40000,Senior Engineer,Development
484799,Peternela,Roohalamini,46839,Senior Engineer,Development
484808,Siddarth,Bale,56207,Senior Engineer,Production
484811,Fusako,Schrift,40000,Senior Engineer,Production
484829,Maris,Hettesheimer,40000,Engineer,Quality Management
484842,Mack,Conia,48531,Senior Engineer,Production
484856,Martine,Junet,40000,Senior Staff,Human Resources
484900,Deborah,Halevi,40000,Senior Engineer,Production
484914,Weijing,Crelier,76088,Senior Engineer,Development
484916,Maren,Hofstetter,40000,Senior Staff,Research
484928,Yuchang,Litzler,40000,Senior Staff,Research
484933,Masako,Beerel,72783,Senior Staff,Customer Service
484934,Magy,Aamodt,40000,Senior Engineer,Development
484943,Danel,Iivonen,48422,Senior Staff,Sales
484946,Narain,Fritzsche,41272,Senior Engineer,Development
484980,Dulce,Montresor,40000,Senior Engineer,Production
484985,Fei,Gide,49979,Senior Engineer,Research
484989,Clyde,Jumpertz,68597,Senior Staff,Finance
484990,Sham,Bernini,40000,Senior Engineer,Production
484997,Ravishankar,Oppitz,40000,Senior Engineer,Development
485000,Conor,Quaggetto,64730,Senior Staff,Sales
485001,Perry,Jiang,42642,Senior Engineer,Development
485009,Fei,Baer,49868,Senior Engineer,Production
485020,Zito,Zirintsis,45845,Engineer,Production
485037,Ennio,Bolsens,40000,Senior Staff,Customer Service
485039,Shugo,Zhang,57549,Senior Engineer,Research
485041,Chaitali,Bugaenko,40000,Senior Engineer,Production
485055,Cullen,Zyda,40000,Senior Engineer,Development
485058,Jamaludin,Curless,46873,Senior Staff,Sales
485063,Sadok,Gecsel,40000,Senior Staff,Human Resources
485069,Alassane,Riexinger,42684,Senior Engineer,Production
485080,Randy,Cochrane,40000,Senior Engineer,Quality Management
485083,Holgard,Huxford,53317,Senior Staff,Sales
485090,Hongzhu,Chinen,53410,Senior Engineer,Development
485130,Eldridge,Brlek,40000,Technique Leader,Research
485151,Feipei,Camarinopoulos,49035,Senior Staff,Human Resources
485162,Ekawit,Manderick,40000,Senior Staff,Human Resources
485163,Zhensheng,Rusmann,42108,Senior Engineer,Development
485170,Kagan,Condotta,50637,Technique Leader,Development
485172,Stella,Parascandalo,40000,Senior Engineer,Production
485176,Xudong,Ellozy,41507,Engineer,Development
485188,Jianhao,Marrevee,40000,Senior Staff,Production
485189,Sigeru,Kemmerer,40000,Engineer,Development
485190,Yongdong,Petereit,67234,Senior Staff,Marketing
485191,Yonghoan,Cochrane,40000,Technique Leader,Production
485192,Ronghao,Alpin,43500,Senior Engineer,Production
485195,Pranjal,Nanard,47139,Senior Staff,Customer Service
485198,Snehasis,Vadhan,40000,Engineer,Development
485205,Yefim,Taneja,106305,Senior Staff,Customer Service
485212,Magdalena,Besancenot,40000,Senior Engineer,Production
485214,Yurij,Marquardt,56702,Senior Engineer,Development
485238,Heather,Gargeya,69847,Senior Engineer,Development
485244,George,Bage,72054,Senior Staff,Sales
485247,Jiakeng,Marchegay,40000,Senior Engineer,Production
485251,Cedric,Kenevan,44473,Senior Staff,Research
485271,Luerbio,Kushner,76833,Senior Staff,Sales
485309,Ute,Rahier,56554,Staff,Marketing
485330,Guttorm,Stavenow,59121,Senior Staff,Sales
485341,Mohammed,Validov,47489,Senior Engineer,Production
485363,Mikhail,Serre,59026,Senior Staff,Finance
485369,Hyuckchul,Schonegge,76410,Senior Staff,Marketing
485372,Mingdong,Staudhammer,40000,Senior Engineer,Production
485381,Aral,Vingron,60623,Senior Staff,Customer Service
485386,Sadegh,Wynblatt,57016,Senior Engineer,Production
485387,Hatim,Wendorf,40000,Technique Leader,Development
485390,Honglan,Wixon,40000,Technique Leader,Development
485404,Bangqing,Hebert,40000,Senior Engineer,Production
485405,Vidar,Vigier,40000,Staff,Human Resources
485430,Sastry,Rissanen,63034,Senior Engineer,Production
485436,Boguslaw,Ginesta,63692,Senior Staff,Finance
485443,Guangming,Lyonns,46685,Senior Staff,Human Resources
485460,Przemyslawa,Karner,41526,Senior Engineer,Development
